source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
train/Bad back/Bad Back (91).jpg,0,bad_back,97.679,55.089,96.257,1.5344,179.429,164.73,0.833,82.321,86.702,86.702,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad back/Bad Back (910).jpg,0,bad_back,74.976,25.657,81.38,2.6662,1.598,-13.101,1.1321,105.024,119.131,119.131,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (911).jpg,0,bad_back,66.93,25.059,80.511,2.6757,0.3,-14.399,0.5048,113.07,116.623,116.623,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (912).jpg,0,bad_back,64.592,21.927,81.228,2.5955,0.562,-14.137,0.4664,115.408,118.547,118.547,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (913).jpg,0,bad_back,62.995,22.616,80.998,2.6143,4.393,-10.306,0.4685,117.005,119.808,119.808,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (914).jpg,0,bad_back,71.687,21.167,80.325,2.6227,0.123,-14.576,0.7754,108.313,119.045,119.045,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (915).jpg,0,bad_back,67.824,20.678,80.701,2.6239,0.273,-14.426,0.5679,112.176,121.091,121.091,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (916).jpg,0,bad_back,69.281,21.677,79.692,2.6315,0.537,-14.162,0.7631,110.719,121.911,121.911,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (917).jpg,0,bad_back,62.699,22.205,79.339,2.6667,1.884,-12.815,0.3962,117.301,120.922,120.922,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (918).jpg,0,bad_back,64.97,24.135,81.507,2.6515,0.918,-13.781,0.4094,115.03,118.5,118.5,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (919).jpg,0,bad_back,78.905,31.893,85.708,2.6788,2.757,-11.942,0.8196,101.095,109.342,109.342,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (92).jpg,0,bad_back,97.434,57.772,98.297,1.5127,179.525,164.826,0.6144,82.566,86.881,86.881,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (920).jpg,0,bad_back,72.435,37.772,89.102,2.7545,1.671,-13.028,1.1733,107.565,106.933,107.565,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (921).jpg,0,bad_back,82.742,47.113,92.254,2.7752,2.806,-11.893,1.0037,97.258,92.968,97.258,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (922).jpg,0,bad_back,88.854,40.89,82.243,2.9298,0.642,-14.057,1.3338,91.146,90.521,91.146,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (923).jpg,0,bad_back,84.59,37.148,82.823,2.7903,4.084,-10.615,0.9783,95.41,90.685,95.41,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (924).jpg,0,bad_back,82.355,32.444,79.492,2.835,3.15,-11.549,0.9883,97.645,96.039,97.645,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (925).jpg,0,bad_back,79.264,28.708,77.213,2.8381,0.497,-14.202,0.8485,100.736,98.922,100.736,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (926).jpg,0,bad_back,76.287,25.195,76.344,2.768,1.525,-13.174,0.7925,103.713,98.87,103.713,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (927).jpg,0,bad_back,76.911,26.908,77.992,2.7016,0.963,-13.736,0.797,103.089,98.595,103.089,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (928).jpg,0,bad_back,73.656,24.335,78.529,2.67,1.019,-13.68,0.6948,106.344,99.332,106.344,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (929).jpg,0,bad_back,72.5,21.659,75.372,2.7266,0.407,-14.292,0.553,107.5,100.713,107.5,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (93).jpg,0,bad_back,97.631,61.56,101.07,1.5114,179.297,164.598,0.6384,82.369,85.813,85.813,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (930).jpg,0,bad_back,75.079,22.841,75.112,2.6737,0.039,-14.66,0.574,104.921,98.434,104.921,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (931).jpg,0,bad_back,76.246,23.361,75.529,2.6553,0.55,-14.149,0.6753,103.754,98.095,103.754,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (932).jpg,0,bad_back,74.754,22.965,76.337,2.6485,1.675,-13.024,0.5666,105.246,98.465,105.246,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (933).jpg,0,bad_back,74.516,24.883,78.723,2.6368,0.13,-14.57,0.7164,105.484,99.661,105.484,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (934).jpg,0,bad_back,74.036,24.911,79.474,2.6525,3.382,-11.317,0.7425,105.964,99.528,105.964,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (935).jpg,0,bad_back,74.258,23.723,76.962,2.7326,1.903,-12.796,0.5855,105.742,98.526,105.742,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (936).jpg,0,bad_back,78.145,28.126,78.146,2.7395,1.002,-13.697,0.6176,101.855,98.47,101.855,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (937).jpg,0,bad_back,80.63,27.999,77.112,2.8203,3.646,-11.053,0.6212,99.37,97.51,99.37,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (938).jpg,0,bad_back,84.656,35.763,82.297,2.7528,0.728,-13.971,0.8408,95.344,91.421,95.344,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (939).jpg,0,bad_back,85.702,38.911,85.055,2.7765,0.365,-14.334,0.9902,94.298,92.889,94.298,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (94).jpg,0,bad_back,102.278,64.989,101.664,1.509,178.267,163.568,0.4843,77.722,82.082,82.082,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (940).jpg,0,bad_back,92.142,45.879,87.738,2.7694,0.09,-14.609,0.9813,87.858,86.23,87.858,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (941).jpg,0,bad_back,99.691,65.021,105.752,2.6987,2.279,-12.42,0.9893,80.309,72.943,80.309,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (942).jpg,0,bad_back,94.201,57.51,99.879,2.7229,8.163,-6.536,0.7236,85.799,78.462,85.799,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (943).jpg,0,bad_back,92.992,52.707,94.459,2.8131,0.518,-14.181,0.9674,87.008,84.1,87.008,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (944).jpg,0,bad_back,88.895,46.838,90.328,2.8696,0.128,-14.571,0.977,91.105,87.397,91.105,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (945).jpg,0,bad_back,88.619,43.148,84.779,2.9345,2.093,-12.606,1.3401,91.381,93.073,93.073,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (946).jpg,0,bad_back,85.828,39.01,83.676,2.8952,1.233,-13.466,1.2311,94.172,96.389,96.389,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (947).jpg,0,bad_back,83.482,38.176,82.622,2.9677,0.548,-14.151,1.4274,96.518,98.096,98.096,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (948).jpg,0,bad_back,77.882,29.641,78.113,2.9439,0.198,-14.501,1.2041,102.118,103.601,103.601,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (949).jpg,0,bad_back,78.267,29.043,77.662,2.8974,1.825,-12.874,0.8436,101.733,101.474,101.733,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (95).jpg,0,bad_back,91.573,55.919,97.427,1.3525,177.519,162.82,0.4097,88.427,91.016,91.016,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (950).jpg,0,bad_back,77.835,27.019,75.077,2.9057,3.859,-10.841,0.8845,102.165,102.053,102.165,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (951).jpg,0,bad_back,73.633,25.655,78.739,2.802,0.44,-14.259,0.8214,106.367,102.216,106.367,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (952).jpg,0,bad_back,72.264,25.496,80.743,2.7406,0.581,-14.118,0.7421,107.736,102.965,107.736,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (953).jpg,0,bad_back,72.738,25.664,81.282,2.6943,0.912,-13.787,0.7071,107.262,101.837,107.262,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (954).jpg,0,bad_back,72.951,28.064,81.532,2.6625,6.566,-8.133,0.8716,107.049,99.691,107.049,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (955).jpg,0,bad_back,72.535,25.551,80.849,2.663,4.903,-9.796,0.7358,107.465,102.299,107.465,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (956).jpg,0,bad_back,71.1,26.727,83.912,2.6228,6.57,-8.129,0.7744,108.9,101.391,108.9,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (957).jpg,0,bad_back,70.892,24.236,80.21,2.7004,5.152,-9.547,0.6698,109.108,102.357,109.108,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (958).jpg,0,bad_back,73.239,24.838,78.939,2.7267,3.84,-10.859,0.6575,106.761,102.734,106.761,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (959).jpg,0,bad_back,76.209,27.586,80.036,2.6811,3.012,-11.687,0.7504,103.791,100.42,103.791,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (96).jpg,0,bad_back,90.977,54.897,97.451,1.3229,175.019,160.32,0.4684,89.023,93.352,93.352,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (960).jpg,0,bad_back,76.735,28.359,78.172,2.8324,3.038,-11.661,0.8586,103.265,101.401,103.265,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (961).jpg,0,bad_back,74.04,25.972,78.697,2.8355,2.266,-12.433,0.6564,105.96,102.537,105.96,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (962).jpg,0,bad_back,78.688,31.502,77.813,3.0421,0.308,-14.391,1.1017,101.312,102.26,102.26,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (963).jpg,0,bad_back,84.682,37.127,82.787,2.8964,1.312,-13.387,0.9366,95.318,95.011,95.318,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (964).jpg,0,bad_back,89.699,42.522,85.542,2.867,0.997,-13.702,1.0086,90.301,89.457,90.301,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (965).jpg,0,bad_back,91.073,47.426,89.224,2.9089,2.537,-12.162,0.9204,88.927,83.128,88.927,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (966).jpg,0,bad_back,84.923,27.022,73.58,2.8686,1.282,-13.417,1.0726,95.077,102.953,102.953,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (967).jpg,0,bad_back,84.05,25.314,72.192,2.8819,0.674,-14.025,0.5535,95.95,95.076,95.95,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (968).jpg,0,bad_back,79.299,21.895,70.176,2.8054,1.389,-13.31,0.6367,100.701,97.152,100.701,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (969).jpg,0,bad_back,78.637,22.09,71.698,2.759,0.245,-14.454,0.4919,101.363,98.778,101.363,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (97).jpg,0,bad_back,90.229,53.907,96.643,1.3146,176.388,161.689,0.455,89.771,93.691,93.691,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (970).jpg,0,bad_back,78.822,21.081,70.392,2.7584,0.02,-14.679,0.4685,101.178,99.696,101.178,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (971).jpg,0,bad_back,74.381,19.438,72.345,2.7195,0.022,-14.677,0.5038,105.619,103.167,105.619,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (972).jpg,0,bad_back,74.676,20.479,71.321,2.7293,0.274,-14.425,0.5615,105.324,104.045,105.324,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (973).jpg,0,bad_back,78.62,19.073,72.335,2.7126,0.314,-14.385,0.3604,101.38,103.217,103.217,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (974).jpg,0,bad_back,74.8,20.786,71.513,2.7146,0.892,-13.807,0.6035,105.2,103.751,105.2,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (975).jpg,0,bad_back,74.054,20.491,72.751,2.7234,1.254,-13.445,0.7611,105.946,106.163,106.163,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (976).jpg,0,bad_back,72.223,20.087,72.572,2.7096,3.237,-11.462,0.8046,107.777,108.196,108.196,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (977).jpg,0,bad_back,76.947,23.797,74.322,2.7225,0.523,-14.176,0.5811,103.053,100.612,103.053,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (978).jpg,0,bad_back,72.972,20.38,73.245,2.7296,1.197,-13.502,0.5722,107.028,107.016,107.028,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (979).jpg,0,bad_back,70.071,20.951,73.944,2.7971,1.914,-12.785,0.709,109.929,108.388,109.929,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (98).jpg,0,bad_back,88.308,53.648,97.435,1.312,179.866,165.167,0.5056,91.692,92.383,92.383,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad back/Bad Back (980).jpg,0,bad_back,74.052,23.82,74.977,2.7646,1.274,-13.425,0.6025,105.948,103.881,105.948,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (981).jpg,0,bad_back,78.288,26.153,75.051,2.8158,0.494,-14.205,0.6613,101.712,103.811,103.811,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (982).jpg,0,bad_back,79.997,28.717,76.673,2.7298,1.179,-13.52,0.7671,100.003,99.924,100.003,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (983).jpg,0,bad_back,89.966,34.103,78.868,2.7339,2.391,-12.308,0.9554,90.034,100.433,100.433,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (984).jpg,0,bad_back,94.995,43.356,84.219,2.7595,1.604,-13.095,0.9659,85.005,88.753,88.753,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (99).jpg,0,bad_back,87.99,53.099,96.926,1.3161,179.786,165.087,0.4725,92.01,93.023,93.023,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (1).jpg,0,bad_heel,64.962,74.981,135.15,1.7599,18.147,3.448,0.4279,115.038,114.144,115.038,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (10).jpg,0,bad_heel,59.483,66.317,131.487,1.8021,21.364,6.665,0.2612,120.517,120.493,120.517,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (100).jpg,0,bad_heel,91.914,98.832,140.09,1.4508,158.222,143.523,0.4857,88.086,96.754,96.754,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (101).jpg,0,bad_heel,99.891,103.81,140.996,1.4462,160.081,145.382,0.5555,80.109,91.569,91.569,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (102).jpg,0,bad_heel,90.095,88.272,133.308,1.4245,147.299,132.6,0.3358,89.905,94.686,94.686,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (103).jpg,0,bad_heel,87.199,84.995,132.754,1.4143,148.679,133.98,0.359,92.801,97.882,97.882,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (104).jpg,0,bad_heel,79.813,78.864,129.974,1.4864,148.239,133.54,0.4765,100.187,103.6,103.6,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (105).jpg,0,bad_heel,74.412,74.41,129.428,1.5005,146.251,131.551,0.4225,105.588,106.863,106.863,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (106).jpg,0,bad_heel,70.837,69.403,124.002,1.5144,143.202,128.503,0.4873,109.163,109.846,109.846,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (107).jpg,0,bad_heel,67.815,66.569,122.825,1.5408,142.647,127.948,1.2198,112.185,113.358,113.358,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (108).jpg,0,bad_heel,66.341,65.622,121.664,1.5289,141.571,126.872,0.8016,113.659,115.591,115.591,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (109).jpg,0,bad_heel,64.7,58.476,118.082,1.5237,139.754,125.055,0.7547,115.3,118.245,118.245,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (11).jpg,0,bad_heel,70.598,87.793,143.934,1.5788,23.276,8.577,0.9632,109.402,110.904,110.904,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (110).jpg,0,bad_heel,63.275,55.789,116.135,1.5263,138.893,124.193,0.6414,116.725,119.575,119.575,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (111).jpg,0,bad_heel,61.706,52.181,114.409,1.4822,138.897,124.198,0.26,118.294,120.739,120.739,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (112).jpg,0,bad_heel,55.916,44.678,109.494,1.4952,137.693,122.994,0.5727,124.084,124.934,124.934,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (113).jpg,0,bad_heel,56.322,39.464,103.238,1.5436,138.479,123.78,0.2821,123.678,125.494,125.494,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (114).jpg,0,bad_heel,55.247,36.548,100.958,1.5728,140.666,125.967,0.4504,124.753,127.726,127.726,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (115).jpg,0,bad_heel,57.607,36.162,99.661,1.5284,139.72,125.021,1.2647,122.393,127.534,127.534,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (116).jpg,0,bad_heel,56.426,33.223,97.287,1.5313,143.545,128.846,0.5375,123.574,126.576,126.576,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (117).jpg,0,bad_heel,57.393,34.579,98.199,1.4786,143.12,128.421,0.5907,122.607,126.683,126.683,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (118).jpg,0,bad_heel,57.751,32.468,96.56,1.4417,141.311,126.612,0.4483,122.249,125.79,125.79,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (119).jpg,0,bad_heel,60.158,34.331,95.928,1.4849,144.163,129.464,1.5154,119.842,124.963,124.963,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (12).jpg,0,bad_heel,62.906,74.088,136.811,1.6009,25.116,10.417,0.6965,117.094,114.561,117.094,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (120).jpg,0,bad_heel,60.424,32.663,93.384,1.4551,145.608,130.909,0.4965,119.576,125.089,125.089,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (121).jpg,0,bad_heel,59.683,28.58,90.272,1.4214,147.151,132.452,0.1606,120.317,124.408,124.408,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (122).jpg,0,bad_heel,62.309,32.515,92.366,1.4056,152.904,138.205,0.4707,117.691,122.684,122.684,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (123).jpg,0,bad_heel,62.483,33.704,92.943,1.3861,149.513,134.814,0.5499,117.517,121.213,121.213,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (124).jpg,0,bad_heel,62.931,32.826,93.36,1.3705,150.044,135.345,0.5891,117.069,121.184,121.184,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (125).jpg,0,bad_heel,64.275,35.746,92.628,1.4032,144.848,130.149,0.8366,115.725,120.402,120.402,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (126).jpg,0,bad_heel,65.791,37.962,97.021,1.3787,144.956,130.257,0.763,114.209,118.813,118.813,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (127).jpg,0,bad_heel,68.131,41.583,98.181,1.393,141.731,127.032,1.3097,111.869,116.856,116.856,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (128).jpg,0,bad_heel,70.74,44.934,99.556,1.428,140.771,126.072,0.8896,109.26,112.295,112.295,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (129).jpg,0,bad_heel,82.232,56.148,104.737,1.4239,140.61,125.911,2.0645,97.768,106.221,106.221,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (13).jpg,0,bad_heel,64.899,74.637,137.003,1.5957,25.866,11.167,0.6262,115.101,115.805,115.805,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (130).jpg,0,bad_heel,90.562,66.342,109.684,1.3908,141.105,126.406,2.5551,89.438,97.615,97.615,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (131).jpg,0,bad_heel,93.825,72.007,113.072,1.4095,141.41,126.711,4.6945,86.175,91.645,91.645,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (132).jpg,0,bad_heel,91.601,102.819,145.588,1.4591,147.838,133.139,0.4572,88.399,94.563,94.563,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (133).jpg,0,bad_heel,85.702,95.62,139.96,1.4478,142.983,128.284,0.7692,94.298,98.716,98.716,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (134).jpg,0,bad_heel,79.74,89.821,137.577,1.5312,143.075,128.376,0.608,100.26,103.237,103.237,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (135).jpg,0,bad_heel,75.895,86.872,137.485,1.4775,145.4,130.701,0.6777,104.105,106.807,106.807,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (136).jpg,0,bad_heel,72.605,81.171,132.811,1.4434,143.402,128.703,0.9547,107.395,110.483,110.483,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (137).jpg,0,bad_heel,69.239,78.056,131.353,1.4363,141.783,127.084,0.7459,110.761,114.307,114.307,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (138).jpg,0,bad_heel,67.009,74.581,128.544,1.4403,138.486,123.787,0.8766,112.991,116.432,116.432,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (139).jpg,0,bad_heel,60.853,68.933,127.218,1.404,141.369,126.67,0.852,119.147,120.582,120.582,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (14).jpg,0,bad_heel,61.506,71.651,136.067,1.5811,29.12,14.421,0.5093,118.494,116.494,118.494,0,0.0,0.0,0.0,0.0,0,bottom,0,1,1,1,1
train/Bad heel/Bad Heel (140).jpg,0,bad_heel,59.758,63.851,125.342,1.3881,141.24,126.541,1.2637,120.242,122.256,122.256,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (141).jpg,0,bad_heel,58.712,63.085,123.826,1.4159,140.586,125.887,0.8723,121.288,123.591,123.591,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
train/Bad heel/Bad Heel (142).jpg,0,bad_heel,58.012,60.74,123.316,1.3769,137.634,122.934,1.3732,121.988,126.629,126.629,0,0.0,0.0,0.0,0.0,0,bottom,0,1,0,1,1
