source,frame,label,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
train/Good/Good (129).jpg,0,good,0.559161,0.322207,-0.095646,1.0,0.551151,0.30368,-0.079912,1.0,0.548663,0.303145,-0.08024,1.0,0.546005,0.302506,-0.080053,1.0,0.549205,0.303414,-0.129001,1.0,0.545482,0.302988,-0.129395,1.0,0.541495,0.302712,-0.129479,1.0,0.519967,0.305484,0.012211,1.0,0.517575,0.306212,-0.208801,1.0,0.549074,0.337194,-0.052405,1.0,0.545067,0.337062,-0.119563,1.0,0.48902,0.394216,0.170038,0.9999,0.49133,0.386396,-0.317688,1.0,0.60844,0.417436,0.214387,0.1662,0.616601,0.418769,-0.398482,0.9756,0.703837,0.411552,0.101921,0.2571,0.719242,0.409002,-0.327061,0.9598,0.735986,0.416552,0.10101,0.3406,0.753435,0.417111,-0.394139,0.9562,0.737248,0.413073,0.047547,0.346,0.754234,0.409742,-0.357866,0.9481,0.728579,0.413864,0.076312,0.3424,0.743616,0.408996,-0.317983,0.9126,0.365314,0.581628,0.155945,1.0,0.353634,0.592662,-0.155963,1.0,0.518836,0.614645,0.333235,0.1051,0.528664,0.621455,-0.112304,0.9622,0.459386,0.753488,0.539528,0.205,0.447528,0.773602,0.121566,0.9535,0.435642,0.785453,0.55579,0.4169,0.422516,0.800024,0.148408,0.9461,0.516266,0.782837,0.566526,0.4442,0.515649,0.802488,0.174125,0.9484
train/Good/Good (13).jpg,0,good,0.412328,0.411219,-0.002274,1.0,0.411566,0.388255,-0.037771,1.0,0.415334,0.385631,-0.038056,1.0,0.418871,0.383145,-0.037974,1.0,0.408939,0.39007,0.009505,1.0,0.41125,0.388135,0.008933,1.0,0.414096,0.385659,0.008776,1.0,0.444908,0.373005,-0.115238,1.0,0.439977,0.373834,0.100851,1.0,0.430784,0.418536,-0.020935,1.0,0.426288,0.419866,0.038914,1.0,0.509908,0.429033,-0.181563,1.0,0.499788,0.461399,0.255327,0.9997,0.394566,0.459944,-0.173204,0.9531,0.415716,0.508105,0.429773,0.1871,0.437496,0.371103,0.061598,0.8526,0.433525,0.400054,0.552567,0.071,0.450446,0.349251,0.059685,0.8209,0.434095,0.370759,0.575124,0.0676,0.467137,0.354359,0.047496,0.818,0.451883,0.37681,0.57198,0.0615,0.464072,0.365369,0.06163,0.7939,0.454255,0.389174,0.549787,0.0554,0.654739,0.660406,-0.156171,0.9999,0.655705,0.663597,0.15587,0.9998,0.459702,0.726399,-0.126992,0.9606,0.481736,0.710123,0.331147,0.0815,0.553515,0.924359,-0.122233,0.9944,0.543981,0.881977,0.376562,0.3179,0.581269,0.955781,-0.123662,0.9911,0.571017,0.917056,0.378446,0.464,0.463335,0.955896,-0.182048,0.9952,0.46518,0.909684,0.366536,0.5305
train/Good/Good (130).jpg,0,good,0.55786,0.327723,-0.074773,1.0,0.550167,0.310238,-0.057942,1.0,0.548242,0.309852,-0.058276,1.0,0.546108,0.309441,-0.05808,1.0,0.547866,0.309754,-0.107697,1.0,0.544449,0.309451,-0.108096,1.0,0.540734,0.309599,-0.108188,1.0,0.519233,0.313173,0.037944,1.0,0.5161,0.313906,-0.186335,1.0,0.549235,0.344486,-0.030055,1.0,0.544905,0.344127,-0.098266,1.0,0.489453,0.403655,0.199648,0.9999,0.493107,0.392225,-0.302801,1.0,0.608227,0.425099,0.241114,0.157,0.626471,0.421981,-0.384172,0.9702,0.705513,0.418378,0.118938,0.289,0.725078,0.414802,-0.303027,0.9488,0.733424,0.420931,0.11764,0.3812,0.75616,0.422458,-0.369617,0.9429,0.735917,0.417898,0.063052,0.3864,0.756204,0.416159,-0.331714,0.9315,0.727143,0.419637,0.092697,0.374,0.745199,0.416352,-0.293257,0.8893,0.362484,0.590903,0.16238,1.0,0.353768,0.599637,-0.162416,1.0,0.520591,0.612909,0.353335,0.086,0.528829,0.619416,-0.113879,0.9612,0.457615,0.752297,0.553139,0.2182,0.446004,0.772859,0.118307,0.9536,0.434512,0.783422,0.568136,0.4472,0.423851,0.797914,0.144763,0.949,0.515383,0.783177,0.571223,0.4582,0.512787,0.802831,0.164979,0.9474
train/Good/Good (131).jpg,0,good,0.56328,0.335216,-0.065824,1.0,0.55461,0.316622,-0.047414,1.0,0.552077,0.316094,-0.047759,1.0,0.549325,0.315652,-0.047573,1.0,0.552397,0.316425,-0.096412,1.0,0.548701,0.316051,-0.096799,1.0,0.544967,0.315858,-0.096878,1.0,0.522124,0.321076,0.049561,1.0,0.519201,0.321438,-0.170823,1.0,0.554669,0.352414,-0.021513,1.0,0.550142,0.352102,-0.088698,1.0,0.49508,0.414248,0.199444,0.9999,0.492447,0.400739,-0.283567,1.0,0.60924,0.434068,0.244233,0.1579,0.618883,0.429507,-0.367059,0.9703,0.715606,0.42593,0.127605,0.2876,0.724282,0.421915,-0.29594,0.9432,0.738105,0.428068,0.124888,0.3748,0.752833,0.429022,-0.361263,0.9375,0.741244,0.424186,0.072002,0.3824,0.755182,0.423534,-0.327623,0.9256,0.734249,0.426376,0.101972,0.369,0.744929,0.423646,-0.288164,0.8791,0.361619,0.597818,0.155691,1.0,0.351481,0.603112,-0.155698,1.0,0.522552,0.617052,0.311072,0.0995,0.529524,0.620567,-0.128309,0.9554,0.45867,0.762092,0.492253,0.2179,0.448372,0.775695,0.091791,0.9393,0.433098,0.792658,0.504968,0.4462,0.424323,0.801727,0.116526,0.9311,0.519313,0.790437,0.500363,0.4755,0.517027,0.800533,0.130225,0.9379
train/Good/Good (132).jpg,0,good,0.563634,0.345597,-0.062905,1.0,0.553708,0.326883,-0.04861,1.0,0.550796,0.326686,-0.048959,1.0,0.547599,0.326745,-0.048732,1.0,0.552142,0.326041,-0.094315,1.0,0.548517,0.32571,-0.094719,1.0,0.544963,0.325621,-0.094777,1.0,0.519816,0.331548,0.035982,1.0,0.518883,0.331816,-0.169257,1.0,0.553194,0.36471,-0.021945,1.0,0.550902,0.362861,-0.084935,1.0,0.485057,0.422307,0.180397,0.9999,0.497453,0.409953,-0.27316,1.0,0.600004,0.440542,0.226735,0.1181,0.630795,0.438028,-0.346874,0.9752,0.704117,0.430313,0.126281,0.2023,0.734772,0.431472,-0.263001,0.9616,0.728843,0.426199,0.124993,0.2738,0.76405,0.433986,-0.326392,0.9559,0.731175,0.424902,0.073475,0.2774,0.762708,0.429517,-0.292289,0.9474,0.725963,0.428154,0.102003,0.2654,0.752832,0.430482,-0.254953,0.9114,0.356649,0.604091,0.146054,0.9999,0.350401,0.617526,-0.146128,1.0,0.518098,0.606094,0.328519,0.1143,0.53084,0.620164,-0.099324,0.956,0.458844,0.753245,0.504811,0.2595,0.447965,0.780433,0.10347,0.949,0.438361,0.782391,0.516871,0.5105,0.425411,0.803149,0.126431,0.947,0.516217,0.77828,0.517187,0.5184,0.51713,0.797409,0.142528,0.9477
train/Good/Good (133).jpg,0,good,0.564158,0.352132,-0.05519,1.0,0.553784,0.333236,-0.038955,1.0,0.550616,0.333625,-0.039288,1.0,0.547343,0.334147,-0.039071,1.0,0.552796,0.332469,-0.087958,1.0,0.549271,0.332723,-0.088356,1.0,0.545871,0.333058,-0.088444,1.0,0.521294,0.339036,0.05283,1.0,0.521415,0.338966,-0.16799,1.0,0.552766,0.372141,-0.011528,1.0,0.551707,0.370775,-0.07889,1.0,0.481726,0.428982,0.207845,0.9999,0.499066,0.417621,-0.284674,1.0,0.592947,0.455953,0.248232,0.0875,0.62629,0.447196,-0.364817,0.9624,0.700464,0.436831,0.131687,0.167,0.742241,0.441617,-0.267697,0.933,0.719867,0.431744,0.130441,0.2486,0.769736,0.444806,-0.330456,0.9238,0.72516,0.433431,0.079861,0.2516,0.768842,0.440427,-0.29327,0.9074,0.726897,0.437054,0.107119,0.239,0.758857,0.441911,-0.257729,0.8532,0.3581,0.610635,0.158366,0.9999,0.353673,0.627111,-0.158454,1.0,0.517704,0.60378,0.3699,0.0815,0.531153,0.622052,-0.097102,0.9486,0.460387,0.751886,0.570413,0.2086,0.445233,0.782759,0.136249,0.937,0.436821,0.780421,0.585162,0.4371,0.4231,0.802815,0.162263,0.9343,0.5194,0.780061,0.58887,0.4379,0.519531,0.800819,0.179164,0.9303
train/Good/Good (134).jpg,0,good,0.566485,0.362439,-0.083656,1.0,0.559144,0.342014,-0.065404,1.0,0.556205,0.341848,-0.065721,1.0,0.553232,0.341833,-0.065551,1.0,0.557474,0.341187,-0.116344,1.0,0.553441,0.340683,-0.116729,1.0,0.549438,0.340403,-0.116836,1.0,0.526046,0.34557,0.034574,1.0,0.524613,0.345497,-0.195838,1.0,0.554836,0.379453,-0.037826,1.0,0.552258,0.378545,-0.107662,1.0,0.486873,0.434824,0.195701,0.9999,0.493506,0.423052,-0.313992,1.0,0.599094,0.467564,0.23619,0.164,0.624109,0.452968,-0.418934,0.9689,0.713769,0.448791,0.119076,0.2872,0.736216,0.448746,-0.354183,0.9396,0.736322,0.447875,0.116122,0.384,0.765796,0.452552,-0.42357,0.9296,0.739368,0.445881,0.064223,0.3878,0.766343,0.44663,-0.38555,0.9147,0.733531,0.448174,0.093459,0.3752,0.756928,0.447471,-0.344903,0.8645,0.365402,0.613187,0.164532,1.0,0.356005,0.629453,-0.164583,1.0,0.522854,0.607444,0.385551,0.0878,0.532777,0.623371,-0.118335,0.9654,0.460541,0.755162,0.586031,0.215,0.446515,0.780904,0.136082,0.9503,0.437451,0.780728,0.600863,0.4135,0.423855,0.801794,0.164754,0.9424,0.516124,0.784058,0.605999,0.4331,0.518198,0.801664,0.188131,0.9452
train/Good/Good (135).jpg,0,good,0.567627,0.364114,-0.050661,1.0,0.557913,0.34436,-0.033839,1.0,0.555118,0.344366,-0.034185,1.0,0.552148,0.34452,-0.033972,1.0,0.556503,0.343344,-0.083576,1.0,0.553032,0.342995,-0.083966,1.0,0.549626,0.342766,-0.084049,1.0,0.525601,0.347495,0.057245,1.0,0.524718,0.347422,-0.166563,1.0,0.55535,0.38356,-0.007617,1.0,0.553779,0.382278,-0.075888,1.0,0.48745,0.437819,0.205802,0.9999,0.497041,0.427956,-0.283087,1.0,0.593712,0.470328,0.250958,0.1122,0.625428,0.461425,-0.361694,0.9681,0.696819,0.454333,0.138108,0.2424,0.736597,0.456187,-0.262155,0.9515,0.719729,0.451707,0.137939,0.3331,0.766277,0.460288,-0.324538,0.9432,0.727632,0.452204,0.086146,0.339,0.764807,0.455434,-0.287356,0.931,0.722834,0.454279,0.113271,0.3206,0.754136,0.456461,-0.252262,0.8873,0.360285,0.618123,0.156304,0.9999,0.350509,0.635397,-0.156377,0.9999,0.521716,0.607428,0.354733,0.0788,0.531735,0.625411,-0.102844,0.9311,0.46217,0.753059,0.549091,0.1874,0.448609,0.779613,0.137878,0.9143,0.436544,0.783348,0.563259,0.4034,0.423212,0.803344,0.164644,0.9163,0.519245,0.784712,0.564848,0.4211,0.52078,0.802687,0.183893,0.9126
train/Good/Good (136).jpg,0,good,0.571409,0.366609,-0.091948,1.0,0.562329,0.344625,-0.076426,1.0,0.55936,0.344232,-0.076788,1.0,0.555971,0.344199,-0.07658,1.0,0.560597,0.344351,-0.121833,1.0,0.556412,0.344308,-0.122226,1.0,0.552091,0.34443,-0.122302,1.0,0.525232,0.350681,0.010889,1.0,0.522972,0.350878,-0.193198,1.0,0.560222,0.388086,-0.050645,1.0,0.556414,0.386132,-0.113336,1.0,0.493715,0.439273,0.150771,0.9999,0.498059,0.43289,-0.29046,1.0,0.607433,0.477381,0.197847,0.1926,0.630503,0.466808,-0.372854,0.957,0.720257,0.461205,0.101872,0.3012,0.744537,0.462734,-0.308602,0.9345,0.746467,0.460936,0.100506,0.3643,0.772605,0.467811,-0.376784,0.9284,0.74904,0.46065,0.047209,0.3713,0.771609,0.463191,-0.343242,0.915,0.741603,0.461669,0.076945,0.358,0.761459,0.463789,-0.302231,0.8645,0.365517,0.618183,0.14414,0.9999,0.350118,0.637549,-0.144149,0.9999,0.524782,0.606561,0.323973,0.1134,0.530678,0.622918,-0.108089,0.9471,0.460379,0.754061,0.503327,0.236,0.446805,0.780838,0.099137,0.9396,0.435883,0.784822,0.515906,0.4721,0.422091,0.805411,0.122415,0.9405,0.520349,0.785748,0.511781,0.4871,0.521316,0.802362,0.133597,0.9378
train/Good/Good (137).jpg,0,good,0.566326,0.368856,-0.083844,1.0,0.556551,0.348345,-0.065509,1.0,0.553887,0.347947,-0.065845,1.0,0.550963,0.347744,-0.065667,1.0,0.555068,0.348168,-0.113762,1.0,0.551791,0.347876,-0.114135,1.0,0.548454,0.347642,-0.11423,1.0,0.524909,0.351853,0.030448,1.0,0.523963,0.351648,-0.186985,1.0,0.554698,0.388078,-0.040062,1.0,0.553173,0.386776,-0.106292,1.0,0.487999,0.441089,0.182631,0.9999,0.495765,0.437022,-0.302152,0.9999,0.601017,0.482611,0.225036,0.1148,0.62648,0.469948,-0.396392,0.9531,0.711511,0.46588,0.112574,0.1957,0.741891,0.467914,-0.327231,0.9238,0.740171,0.466018,0.110535,0.2717,0.769116,0.472878,-0.395089,0.9124,0.742339,0.463483,0.058767,0.2762,0.769267,0.466784,-0.358857,0.8952,0.73542,0.464568,0.087415,0.2663,0.760341,0.467503,-0.318853,0.8324,0.367519,0.619144,0.156363,0.9999,0.355482,0.63806,-0.156412,1.0,0.528526,0.613253,0.333698,0.0716,0.53249,0.624296,-0.116136,0.9227,0.464651,0.758864,0.537223,0.1469,0.449441,0.777934,0.135887,0.8947,0.437968,0.783397,0.552755,0.3478,0.423398,0.799303,0.16416,0.8944,0.517122,0.789225,0.552606,0.3425,0.516438,0.804315,0.182319,0.891
train/Good/Good (138).jpg,0,good,0.564232,0.370732,-0.081587,1.0,0.555552,0.35012,-0.063646,1.0,0.552507,0.349656,-0.063971,1.0,0.549302,0.349368,-0.063789,1.0,0.553937,0.349777,-0.11269,1.0,0.550007,0.349407,-0.113075,1.0,0.546096,0.349068,-0.113192,1.0,0.52238,0.351893,0.034256,1.0,0.521338,0.351472,-0.187104,1.0,0.5513,0.389744,-0.03681,1.0,0.549819,0.388039,-0.104103,1.0,0.485473,0.446074,0.192698,0.9999,0.495849,0.435708,-0.304322,1.0,0.598761,0.485921,0.232512,0.1349,0.621895,0.472767,-0.404787,0.964,0.710901,0.470629,0.12036,0.2575,0.73791,0.470843,-0.340333,0.9475,0.742096,0.472513,0.120015,0.3492,0.764868,0.476394,-0.41005,0.9396,0.741973,0.468243,0.066821,0.3538,0.764568,0.469184,-0.369578,0.9268,0.734123,0.469231,0.094807,0.3415,0.755607,0.469991,-0.330379,0.8803,0.367064,0.621111,0.159815,0.9999,0.357365,0.639064,-0.159868,1.0,0.526875,0.605789,0.356713,0.0731,0.535064,0.623535,-0.116708,0.9517,0.46267,0.752735,0.551408,0.2001,0.450627,0.776835,0.132717,0.9398,0.438942,0.778851,0.566253,0.4222,0.424977,0.799612,0.161475,0.9393,0.516082,0.783599,0.570692,0.4285,0.518836,0.802753,0.188186,0.9345
train/Good/Good (139).jpg,0,good,0.566611,0.369198,-0.086985,1.0,0.557866,0.349244,-0.068154,1.0,0.555187,0.348437,-0.068491,1.0,0.552236,0.347803,-0.068312,1.0,0.55602,0.349455,-0.117904,1.0,0.55251,0.348898,-0.118277,1.0,0.549067,0.34829,-0.118382,1.0,0.525918,0.35107,0.029617,1.0,0.524585,0.350695,-0.194733,1.0,0.555316,0.387892,-0.042478,1.0,0.55334,0.386577,-0.110723,1.0,0.487334,0.440543,0.183452,0.9999,0.494214,0.436292,-0.311228,0.9999,0.601957,0.486069,0.224446,0.1094,0.620993,0.474015,-0.404284,0.948,0.709203,0.470957,0.110516,0.1949,0.734236,0.471746,-0.326837,0.9118,0.745382,0.473257,0.109654,0.2681,0.765283,0.476937,-0.393817,0.8992,0.746596,0.469243,0.057235,0.2733,0.765737,0.470606,-0.356201,0.8796,0.736357,0.47014,0.085115,0.2642,0.755432,0.470991,-0.31764,0.8107,0.367364,0.617942,0.159079,0.9999,0.354243,0.63718,-0.15912,1.0,0.526676,0.605973,0.353187,0.062,0.533453,0.623925,-0.120567,0.9269,0.465229,0.751846,0.55038,0.1577,0.450546,0.777103,0.118845,0.9129,0.439908,0.77731,0.56521,0.3639,0.423608,0.79901,0.145878,0.9084,0.519684,0.782377,0.565931,0.3593,0.520727,0.8035,0.162491,0.9067
train/Good/Good (14).jpg,0,good,0.376126,0.405684,-0.005791,1.0,0.377472,0.38307,-0.045235,1.0,0.379822,0.381899,-0.045536,1.0,0.382245,0.38056,-0.045457,1.0,0.378005,0.382614,0.01084,1.0,0.380917,0.38115,0.010308,1.0,0.38444,0.379606,0.010195,1.0,0.410774,0.379097,-0.148772,1.0,0.412017,0.379351,0.1082,1.0,0.389526,0.422821,-0.035378,1.0,0.389786,0.423656,0.036248,1.0,0.483385,0.449384,-0.251469,1.0,0.48009,0.470409,0.280458,0.9998,0.362346,0.505562,-0.280722,0.9667,0.392397,0.527208,0.479449,0.1494,0.409524,0.424028,-0.049074,0.8974,0.414121,0.434072,0.634385,0.0468,0.430679,0.401733,-0.057463,0.8648,0.434016,0.403286,0.670405,0.0485,0.442049,0.403488,-0.06631,0.8568,0.440659,0.402637,0.661332,0.0436,0.437862,0.414397,-0.04766,0.8267,0.435584,0.41802,0.63021,0.0431,0.651005,0.661886,-0.183558,0.9999,0.651285,0.656381,0.18325,0.9999,0.460027,0.73014,-0.202298,0.9912,0.471359,0.709121,0.360943,0.2555,0.552491,0.932442,-0.218915,0.9987,0.545394,0.895926,0.367894,0.6994,0.585844,0.961791,-0.223556,0.9964,0.576638,0.926708,0.365093,0.7507,0.461245,0.961476,-0.299343,0.9984,0.45961,0.916073,0.343998,0.8232
train/Good/Good (140).jpg,0,good,0.565015,0.367842,-0.074014,1.0,0.558398,0.346502,-0.057086,1.0,0.555391,0.346216,-0.057414,1.0,0.552126,0.346207,-0.057228,1.0,0.557411,0.345612,-0.106132,1.0,0.55379,0.344841,-0.106511,1.0,0.549927,0.344376,-0.106627,1.0,0.526646,0.34812,0.037307,1.0,0.525376,0.34765,-0.184314,1.0,0.552786,0.384546,-0.030291,1.0,0.55134,0.383471,-0.097662,1.0,0.485491,0.441359,0.19258,0.9999,0.494152,0.432024,-0.298181,1.0,0.599526,0.483736,0.23395,0.1505,0.621456,0.471685,-0.393287,0.9638,0.705394,0.471761,0.123188,0.2902,0.736826,0.47188,-0.323769,0.9514,0.734142,0.472508,0.123212,0.3813,0.763045,0.478357,-0.392759,0.9437,0.737085,0.469734,0.069806,0.3865,0.763691,0.4726,-0.352634,0.9318,0.731875,0.47168,0.097732,0.3706,0.754837,0.472841,-0.313752,0.8882,0.364016,0.616742,0.156772,0.9999,0.354855,0.633534,-0.15682,1.0,0.521153,0.600636,0.389376,0.0683,0.53204,0.621837,-0.114326,0.9545,0.464135,0.750377,0.584702,0.2329,0.451005,0.778128,0.121671,0.9527,0.440928,0.77754,0.59899,0.4491,0.426017,0.802014,0.148367,0.9489,0.517409,0.777948,0.596586,0.473,0.520326,0.800053,0.164094,0.9485
train/Good/Good (141).jpg,0,good,0.5637,0.35893,-0.042923,1.0,0.556231,0.339298,-0.024398,1.0,0.553729,0.339165,-0.024734,1.0,0.550999,0.3392,-0.024554,1.0,0.554788,0.338377,-0.074927,1.0,0.551522,0.337986,-0.07532,1.0,0.548007,0.338056,-0.075455,1.0,0.525922,0.342616,0.072198,1.0,0.524796,0.341942,-0.155851,1.0,0.553558,0.377929,0.001196,0.9999,0.550918,0.375406,-0.068159,0.9999,0.485134,0.446035,0.224185,0.9999,0.491526,0.420352,-0.277599,0.9999,0.593726,0.490373,0.269257,0.1247,0.618198,0.46677,-0.369466,0.9647,0.703863,0.473804,0.169607,0.2154,0.735104,0.471987,-0.291895,0.945,0.738487,0.47533,0.173046,0.3,0.765535,0.476766,-0.3588,0.942,0.740263,0.471236,0.119706,0.3065,0.765946,0.471331,-0.316862,0.9305,0.731839,0.472825,0.144483,0.301,0.756126,0.472357,-0.280779,0.8901,0.360704,0.616594,0.159582,0.9999,0.352299,0.623816,-0.159636,1.0,0.521114,0.61018,0.373894,0.0626,0.53151,0.623532,-0.122664,0.9678,0.465491,0.755164,0.558929,0.2677,0.447791,0.780392,0.093745,0.9708,0.440516,0.780401,0.572196,0.5048,0.422666,0.801177,0.118724,0.9692,0.520583,0.785348,0.564613,0.5361,0.519315,0.803468,0.129546,0.9692
train/Good/Good (142).jpg,0,good,0.562012,0.353201,-0.038129,1.0,0.555606,0.333642,-0.020402,1.0,0.553055,0.333521,-0.020744,1.0,0.550177,0.333528,-0.020559,1.0,0.554717,0.332474,-0.069423,1.0,0.551673,0.331884,-0.069813,1.0,0.548416,0.331659,-0.069927,1.0,0.525091,0.335817,0.073058,1.0,0.524631,0.335516,-0.147577,1.0,0.551192,0.371243,0.005004,0.9999,0.549003,0.368937,-0.062226,0.9999,0.487335,0.43683,0.224394,0.9999,0.493496,0.414862,-0.267508,1.0,0.594729,0.481118,0.272022,0.1272,0.617837,0.461813,-0.35722,0.9674,0.705431,0.472797,0.172235,0.2299,0.732435,0.469833,-0.283725,0.9488,0.737359,0.476743,0.174712,0.3139,0.763726,0.478234,-0.34951,0.9459,0.741004,0.471322,0.121202,0.3204,0.764759,0.471496,-0.308935,0.9355,0.732983,0.472966,0.14704,0.3125,0.754659,0.47164,-0.272964,0.8955,0.358516,0.611064,0.156895,0.9999,0.350025,0.615622,-0.156949,1.0,0.520024,0.615739,0.334984,0.0725,0.529549,0.621329,-0.112484,0.9566,0.460577,0.76083,0.51285,0.2425,0.446081,0.779397,0.108148,0.9571,0.43524,0.786676,0.525455,0.4939,0.422416,0.801019,0.133249,0.9565,0.519322,0.788236,0.516485,0.5133,0.518162,0.802531,0.144839,0.9566
train/Good/Good (143).jpg,0,good,0.557637,0.348357,-0.054412,1.0,0.551205,0.32829,-0.037107,1.0,0.548091,0.32733,-0.037445,1.0,0.544894,0.326598,-0.037288,1.0,0.55084,0.327569,-0.088145,1.0,0.547763,0.326463,-0.088535,1.0,0.544696,0.325607,-0.088656,1.0,0.521012,0.327922,0.058436,1.0,0.521589,0.327385,-0.171446,1.0,0.545455,0.364109,-0.010086,0.9999,0.544434,0.362395,-0.079819,0.9999,0.478173,0.424624,0.216991,0.9999,0.49245,0.407038,-0.291328,0.9999,0.593674,0.474093,0.264893,0.1343,0.624177,0.453652,-0.379199,0.9653,0.703182,0.470946,0.167476,0.2085,0.741987,0.468076,-0.299658,0.9498,0.729171,0.473175,0.169889,0.2971,0.769802,0.476472,-0.366834,0.9483,0.738966,0.468046,0.117071,0.3013,0.769462,0.470162,-0.325187,0.9389,0.733253,0.469628,0.142559,0.2982,0.759368,0.469911,-0.288216,0.9021,0.354317,0.603366,0.160755,1.0,0.354162,0.606077,-0.160854,1.0,0.52088,0.621449,0.357986,0.0711,0.530984,0.62175,-0.096153,0.9608,0.457773,0.763375,0.560099,0.2225,0.448431,0.774662,0.16379,0.9568,0.431282,0.79217,0.576113,0.4449,0.424476,0.798418,0.194013,0.9584,0.517613,0.791458,0.579061,0.462,0.513512,0.79968,0.223694,0.9561
train/Good/Good (144).jpg,0,good,0.557821,0.339013,-0.062012,1.0,0.553723,0.319834,-0.044592,1.0,0.550783,0.319365,-0.044905,1.0,0.547568,0.31908,-0.044766,1.0,0.553738,0.318825,-0.095931,1.0,0.550949,0.317864,-0.096304,1.0,0.547814,0.317056,-0.09643,1.0,0.523988,0.31964,0.053492,1.0,0.523771,0.318871,-0.178143,1.0,0.544046,0.352964,-0.016954,0.9999,0.543921,0.351904,-0.087121,0.9999,0.48208,0.412861,0.214524,1.0,0.488511,0.394824,-0.298764,1.0,0.598401,0.46034,0.252153,0.2333,0.613749,0.442741,-0.391216,0.9829,0.69952,0.467089,0.144664,0.3502,0.727139,0.460056,-0.324902,0.9783,0.728494,0.472445,0.145758,0.4559,0.756044,0.471284,-0.394267,0.9782,0.735724,0.465341,0.091523,0.4626,0.758475,0.462148,-0.351971,0.975,0.727587,0.464541,0.118985,0.458,0.74722,0.459254,-0.313462,0.9584,0.35935,0.590015,0.164746,1.0,0.351001,0.595576,-0.164825,1.0,0.521402,0.613688,0.333544,0.119,0.527475,0.61869,-0.134789,0.9879,0.458979,0.757841,0.52889,0.3718,0.446166,0.77318,0.113575,0.9864,0.43695,0.784429,0.54436,0.6083,0.425333,0.796067,0.143087,0.9849,0.514266,0.787143,0.543301,0.6555,0.512244,0.802751,0.168489,0.9863
